gender,height_mm,weight_kg,chest_circumference_mm,waist_circumference_mm,hip_breadth_mm,neck_circumference_mm,shoulder_circumference_mm,arm_length_mm,thigh_circumference_mm,calf_circumference_mm,leg_length_mm,chest_cm,waist_cm,hip_cm,clothing_size
Male,1760,792,1004,813,332,402,1155,882,630,412,1097,100.4,81.3,33.2,M
Male,1757,785,991,897,357,379,1157,892,603,393,1139,99.1,89.7,35.7,L
Male,1698,533,862,703,301,360,1031,873,472,320,1094,86.2,70.3,30.1,S
Male,1761,677,906,788,323,363,1089,890,545,363,1148,90.6,78.8,32.3,S
Male,1678,843,1068,991,363,405,1177,880,668,393,1067,106.8,99.1,36.3,XL
Male,1796,908,1093,860,338,410,1245,915,662,412,1170,109.3,86.0,33.8,L
Male,1641,757,987,945,344,385,1085,826,607,387,1036,98.7,94.5,34.4,L
Male,1857,629,940,776,307,368,1051,921,507,334,1169,94.0,77.6,30.7,M
Male,1708,551,837,703,324,354,1032,857,496,327,1094,83.7,70.3,32.4,S
Male,1816,962,1137,1046,350,403,1230,920,628,398,1153,113.7,104.6,35.0,XXL
Male,1680,751,973,940,343,389,1081,828,624,393,1037,97.3,94.0,34.3,L
Male,1758,939,1132,994,389,400,1226,925,691,407,1197,113.2,99.4,38.9,XL
Male,1898,1055,1091,1000,414,378,1164,932,728,442,1246,109.1,100.0,41.4,XL
Male,1733,633,928,785,313,350,1070,873,502,326,1073,92.8,78.5,31.3,S
Male,1680,704,1006,905,322,377,1109,853,573,353,1048,100.6,90.5,32.2,L
Male,1906,1239,1244,1178,401,428,1315,969,744,461,1242,124.4,117.8,40.1,XXXL
Male,1834,714,960,823,342,386,1102,900,555,350,1189,96.0,82.3,34.2,M
Male,1667,859,1099,1018,350,394,1130,845,656,405,1075,109.9,101.8,35.0,XL
Male,1826,932,1089,1011,347,415,1206,930,648,392,1215,108.9,101.1,34.7,XL
Male,1803,802,1008,932,341,373,1143,890,576,389,1161,100.8,93.2,34.1,L
Male,1740,845,1087,1006,364,407,1126,883,626,395,1120,108.7,100.6,36.4,XL
Male,1777,687,931,865,322,377,1128,923,550,370,1156,93.1,86.5,32.2,M
Male,1678,823,1106,1001,346,411,1190,900,633,398,1092,110.6,100.1,34.6,XL
Male,1726,924,1142,974,344,438,1250,920,652,398,1122,114.2,97.4,34.4,XL
Male,1689,804,1008,953,333,394,1180,903,647,383,1100,100.8,95.3,33.3,L
Male,1852,816,995,842,340,379,1165,940,628,382,1174,99.5,84.2,34.0,M
Male,1864,871,1072,888,349,414,1241,992,592,391,1202,107.2,88.8,34.9,L
Male,1790,797,1044,803,336,396,1171,925,574,373,1152,104.4,80.3,33.6,L
Male,1845,991,1146,984,372,407,1255,963,684,404,1222,114.6,98.4,37.2,XL
Male,1817,829,1011,851,357,394,1195,929,617,365,1150,101.1,85.1,35.7,M
Male,1951,1105,1179,1081,377,429,1245,972,688,395,1210,117.9,108.1,37.7,XXL
Male,1751,1038,1172,1027,387,424,1305,916,724,464,1127,117.2,102.7,38.7,XL
Male,1717,781,1085,825,322,381,1176,886,598,382,1127,108.5,82.5,32.2,L
Male,1711,718,1066,782,327,368,1131,901,573,360,1066,106.6,78.2,32.7,L
Male,1678,879,1179,1013,336,416,1209,902,634,412,1106,117.9,101.3,33.6,XL
Male,1738,799,1032,960,336,405,1120,861,588,366,1112,103.2,96.0,33.6,XL
Male,1783,809,1038,951,329,366,1135,886,609,386,1104,103.8,95.1,32.9,L
Male,1695,890,1117,960,340,404,1206,899,671,425,1110,111.7,96.0,34.0,XL
Male,1726,721,1006,842,318,380,1144,892,558,376,1078,100.6,84.2,31.8,M
Male,1651,910,1107,995,352,417,1210,848,688,439,1045,110.7,99.5,35.2,XL
Male,1690,789,1044,883,338,397,1155,869,617,373,1089,104.4,88.3,33.8,L
Male,1790,879,1083,1037,373,405,1138,891,639,379,1156,108.3,103.7,37.3,XL
Male,1744,893,1141,1048,347,436,1196,888,601,366,1136,114.1,104.8,34.7,XXL
Male,1765,889,1063,1019,353,404,1145,888,663,387,1141,106.3,101.9,35.3,XL
Male,1849,1007,1139,1060,347,391,1245,934,657,422,1193,113.9,106.0,34.7,XXL
Male,1790,1074,1196,1072,368,465,1238,957,660,428,1145,119.6,107.2,36.8,XXL
Male,1672,775,1057,951,355,360,1112,832,635,383,1052,105.7,95.1,35.5,L
Male,1740,779,1062,875,324,359,1153,914,610,372,1112,106.2,87.5,32.4,L
Male,1751,670,968,850,329,344,1090,888,563,354,1117,96.8,85.0,32.9,M
Male,1670,516,840,670,303,349,1029,828,482,323,1054,84.0,67.0,30.3,XS
Male,1768,887,1046,963,368,385,1194,881,652,435,1137,104.6,96.3,36.8,XL
Male,1664,644,959,876,311,368,1065,860,549,353,1072,95.9,87.6,31.1,M
Male,1855,949,1115,965,357,431,1229,959,613,410,1213,111.5,96.5,35.7,XL
Male,1675,710,947,874,346,360,1074,861,635,388,1013,94.7,87.4,34.6,M
Male,1693,748,999,908,331,370,1102,840,650,376,1078,99.9,90.8,33.1,L
Male,1807,808,1041,778,339,395,1215,913,591,409,1129,104.1,77.8,33.9,L
Male,1790,741,984,793,331,375,1135,906,571,373,1170,98.4,79.3,33.1,M
Male,1711,611,919,730,322,356,1067,850,539,357,1071,91.9,73.0,32.2,S
Male,1678,658,987,752,327,372,1135,873,548,360,1070,98.7,75.2,32.7,M
Male,1741,824,1040,952,374,390,1165,844,634,372,1066,104.0,95.2,37.4,L
Male,1766,753,992,801,322,395,1159,920,580,378,1152,99.2,80.1,32.2,M
Male,1804,856,1017,930,352,387,1140,913,638,387,1175,101.7,93.0,35.2,L
Male,1773,939,1097,1017,367,381,1195,925,688,398,1123,109.7,101.7,36.7,XL
Male,1643,762,1029,893,339,387,1166,813,607,365,1037,102.9,89.3,33.9,L
Male,1718,725,972,806,317,379,1146,905,554,370,1088,97.2,80.6,31.7,M
Male,1680,700,949,801,317,380,1133,858,581,386,1063,94.9,80.1,31.7,M
Male,1726,786,1026,891,359,383,1170,913,637,397,1103,102.6,89.1,35.9,L
Male,1671,994,1212,1105,358,434,1230,880,686,444,1052,121.2,110.5,35.8,XXL
Male,1831,939,1081,972,362,391,1228,930,683,390,1147,108.1,97.2,36.2,XL
Male,1730,652,959,727,307,382,1116,879,518,350,1092,95.9,72.7,30.7,M
Male,1809,849,1039,957,362,417,1150,911,638,394,1155,103.9,95.7,36.2,L
Male,1726,809,1039,948,361,360,1157,893,622,383,1107,103.9,94.8,36.1,L
Male,1690,955,1062,1065,370,419,1186,895,668,410,1078,106.2,106.5,37.0,XXL
Male,1808,838,1039,847,338,425,1189,892,578,398,1158,103.9,84.7,33.8,L
Male,1828,914,1057,941,343,385,1219,946,643,416,1185,105.7,94.1,34.3,L
Male,1765,1084,1182,1174,428,422,1201,928,711,435,1110,118.2,117.4,42.8,XXXL
Male,1818,921,1157,1019,364,414,1285,963,621,368,1200,115.7,101.9,36.4,XL
Male,1787,1043,1153,1123,383,438,1207,934,657,421,1134,115.3,112.3,38.3,XXXL
Male,1805,629,1014,706,304,367,1092,914,517,347,1145,101.4,70.6,30.4,M
Male,1727,800,1017,910,356,364,1147,857,625,395,1107,101.7,91.0,35.6,L
Male,1748,869,1122,992,347,387,1197,907,645,396,1119,112.2,99.2,34.7,XL
Male,1873,948,1086,999,364,385,1217,970,641,427,1205,108.6,99.9,36.4,XL
Male,1695,672,958,740,304,374,1160,882,535,345,1122,95.8,74.0,30.4,M
Male,1761,741,1007,835,333,391,1174,910,592,364,1099,100.7,83.5,33.3,M
Male,1797,1012,1171,1085,363,408,1225,940,682,423,1157,117.1,108.5,36.3,XXL
Male,1730,856,1047,912,357,410,1194,884,648,395,1099,104.7,91.2,35.7,L
Male,1690,788,1082,856,329,383,1182,883,605,388,1095,108.2,85.6,32.9,L
Male,1783,1002,1177,1018,355,431,1240,910,694,394,1122,117.7,101.8,35.5,XL
Male,1829,689,934,839,351,354,1077,884,581,364,1164,93.4,83.9,35.1,M
Male,1822,877,1132,932,347,396,1230,960,635,386,1174,113.2,93.2,34.7,XL
Male,1744,857,1082,897,338,386,1216,870,627,397,1108,108.2,89.7,33.8,L
Male,1803,900,1068,945,347,415,1187,915,642,419,1123,106.8,94.5,34.7,L
Male,1765,958,1103,1029,367,403,1157,872,702,433,1164,110.3,102.9,36.7,XL
Male,1688,753,1080,887,343,388,1196,911,589,394,1072,108.0,88.7,34.3,L
Male,1662,818,1023,897,353,417,1204,897,679,393,1073,102.3,89.7,35.3,L
Male,1663,597,913,768,311,369,1090,832,493,347,1053,91.3,76.8,31.1,S
Male,1663,730,1042,866,341,358,1183,820,602,357,1037,104.2,86.6,34.1,L
Male,1721,806,969,907,340,379,1136,897,611,424,1091,96.9,90.7,34.0,L
Male,1770,760,1003,918,339,362,1136,873,620,347,1131,100.3,91.8,33.9,L
Male,1725,668,938,716,304,372,1075,875,566,355,1091,93.8,71.6,30.4,S
Male,1788,965,1087,934,352,432,1255,955,711,419,1178,108.7,93.4,35.2,L
Male,1893,794,968,845,327,383,1155,923,598,360,1251,96.8,84.5,32.7,M
Male,1794,705,951,827,317,387,1126,927,564,358,1141,95.1,82.7,31.7,M
Male,1763,1076,1112,1101,363,434,1291,934,733,450,1143,111.2,110.1,36.3,XXL
Male,1831,957,1133,1047,366,404,1211,953,661,395,1204,113.3,104.7,36.6,XXL
Male,1640,958,1162,1070,364,398,1234,851,678,437,1048,116.2,107.0,36.4,XXL
Male,1687,983,1177,1135,372,432,1185,894,674,441,1117,117.7,113.5,37.2,XXXL
Male,1827,675,963,759,324,366,1096,927,521,342,1206,96.3,75.9,32.4,M
Male,1798,798,1001,888,338,404,1175,901,589,392,1146,100.1,88.8,33.8,L
Male,1708,912,1065,981,392,404,1231,925,719,421,1108,106.5,98.1,39.2,XL
Male,1753,876,1037,956,368,395,1204,894,663,416,1099,103.7,95.6,36.8,L
Male,1793,783,994,928,346,372,1135,906,623,381,1172,99.4,92.8,34.6,L
Male,1858,849,1030,850,350,404,1200,930,566,398,1214,103.0,85.0,35.0,L
Male,1677,603,867,743,311,373,1044,880,533,336,1074,86.7,74.3,31.1,S
Male,1744,887,1063,970,356,391,1148,883,652,433,1112,106.3,97.0,35.6,XL
Male,1805,947,1066,970,355,388,1213,947,656,403,1121,106.6,97.0,35.5,XL
Male,1623,708,988,932,317,386,1111,837,579,368,1038,98.8,93.2,31.7,L
Male,1754,860,1022,857,320,410,1211,950,643,389,1132,102.2,85.7,32.0,L
Male,1743,743,1003,807,346,395,1148,912,573,365,1143,100.3,80.7,34.6,M
Male,1718,946,1110,1001,326,419,1172,872,668,433,1105,111.0,100.1,32.6,XL
Male,1697,889,1068,1052,368,407,1153,852,686,405,1094,106.8,105.2,36.8,XXL
Male,1881,956,1058,961,352,408,1220,960,659,394,1242,105.8,96.1,35.2,XL
Male,1755,602,908,721,306,356,1071,858,483,330,1110,90.8,72.1,30.6,S
Male,1738,1153,1247,1175,402,438,1317,915,775,440,1103,124.7,117.5,40.2,XXXL
Male,1786,947,1096,983,366,393,1228,870,692,430,1146,109.6,98.3,36.6,XL
Male,1714,720,981,816,323,393,1115,852,582,366,1098,98.1,81.6,32.3,M
Male,1703,752,983,858,337,394,1123,845,608,380,1111,98.3,85.8,33.7,M
Male,1650,669,942,801,319,362,1095,850,588,374,1003,94.2,80.1,31.9,M
Male,1839,1062,1108,1026,375,413,1259,899,748,420,1203,110.8,102.6,37.5,XL
Male,1652,1088,1184,1095,395,432,1261,888,798,449,1074,118.4,109.5,39.5,XXL
Male,1726,710,984,767,324,388,1154,864,587,375,1106,98.4,76.7,32.4,M
Male,1738,997,1133,1082,366,436,1248,878,674,413,1114,113.3,108.2,36.6,XXL
Male,1740,916,1139,967,328,397,1256,906,610,420,1144,113.9,96.7,32.8,XL
Male,1647,947,1170,1073,348,443,1302,887,668,404,1002,117.0,107.3,34.8,XXL
Male,1702,761,1053,933,346,380,1152,916,581,385,1098,105.3,93.3,34.6,L
Male,1637,950,1196,1139,337,429,1274,851,641,392,1039,119.6,113.9,33.7,XXXL
Male,1657,773,1037,867,317,387,1149,844,595,388,1069,103.7,86.7,31.7,L
Male,1775,846,1046,904,334,399,1180,937,631,384,1112,104.6,90.4,33.4,L
Male,1777,917,1122,1006,362,385,1191,898,683,390,1145,112.2,100.6,36.2,XL
Male,1774,1008,1133,1156,386,435,1185,920,630,428,1125,113.3,115.6,38.6,XXXL
Male,1706,821,1081,964,338,373,1174,894,617,384,1077,108.1,96.4,33.8,XL
Male,1788,747,1008,933,344,375,1129,917,562,354,1156,100.8,93.3,34.4,L
Male,1886,1107,1159,1047,384,399,1301,987,743,422,1191,115.9,104.7,38.4,XXL
Male,1683,774,993,910,333,381,1158,909,590,399,1069,99.3,91.0,33.3,L
Male,1900,1271,1267,1254,416,448,1314,965,770,430,1202,126.7,125.4,41.6,XXXL
Male,1786,842,1104,996,343,428,1124,912,577,374,1161,110.4,99.6,34.3,XL
Male,1712,792,1048,960,344,384,1171,894,612,373,1102,104.8,96.0,34.4,XL
Male,1760,848,1102,892,334,416,1234,919,605,399,1162,110.2,89.2,33.4,XL
Male,1711,832,1083,1002,347,404,1108,862,654,358,1069,108.3,100.2,34.7,XL
Male,1720,880,1113,1021,342,368,1089,880,641,404,1152,111.3,102.1,34.2,XL
Male,1798,887,1039,972,377,389,1178,880,652,403,1141,103.9,97.2,37.7,XL
Male,1730,1067,1234,1171,386,423,1257,915,701,417,1164,123.4,117.1,38.6,XXXL
Male,1740,908,1081,1020,333,398,1143,864,647,409,1070,108.1,102.0,33.3,XL
Male,1755,699,954,811,325,378,1097,893,549,382,1145,95.4,81.1,32.5,M
Male,1837,1009,1120,1115,376,417,1211,967,633,400,1173,112.0,111.5,37.6,XXL
Male,1726,813,1063,1020,368,365,1176,901,638,400,1111,106.3,102.0,36.8,XL
Male,1790,967,1141,1036,361,419,1222,955,647,407,1149,114.1,103.6,36.1,XL
Male,1731,724,957,826,348,364,1108,870,611,387,1081,95.7,82.6,34.8,M
Male,1663,656,948,795,327,384,1116,851,548,332,1048,94.8,79.5,32.7,M
Male,1818,1054,1151,1036,377,400,1240,930,715,427,1167,115.1,103.6,37.7,XL
Male,1777,958,1077,1009,363,411,1211,909,664,429,1155,107.7,100.9,36.3,XL
Male,1786,1135,1187,1076,367,467,1325,945,752,452,1155,118.7,107.6,36.7,XXL
Male,1799,886,1123,934,343,372,1247,929,605,385,1187,112.3,93.4,34.3,XL
Male,1855,834,1072,903,338,387,1130,938,614,382,1221,107.2,90.3,33.8,L
Male,1726,834,1005,923,346,404,1174,867,607,354,1089,100.5,92.3,34.6,L
Male,1708,862,1025,904,346,395,1157,890,658,430,1097,102.5,90.4,34.6,L
Male,1748,738,955,846,326,375,1115,866,602,358,1104,95.5,84.6,32.6,M
Male,1757,760,960,872,327,379,1105,880,587,391,1110,96.0,87.2,32.7,M
Male,1800,778,1055,805,314,378,1213,949,567,378,1171,105.5,80.5,31.4,L
Male,1749,931,1126,956,351,425,1268,923,646,403,1106,112.6,95.6,35.1,XL
Male,1706,695,934,838,326,373,1112,864,568,355,1062,93.4,83.8,32.6,M
Male,1980,1017,1041,939,378,406,1226,983,633,412,1254,104.1,93.9,37.8,L
Male,1747,815,1047,960,347,386,1137,889,606,357,1132,104.7,96.0,34.7,XL
Male,1816,1006,1134,1018,376,418,1218,913,669,423,1140,113.4,101.8,37.6,XL
Male,1719,606,905,761,318,334,1050,843,529,329,1108,90.5,76.1,31.8,S
Male,1790,778,926,871,351,390,1120,890,601,391,1145,92.6,87.1,35.1,M
Male,1688,650,936,838,337,389,1076,858,567,335,1083,93.6,83.8,33.7,M
Male,1762,1126,1228,1137,391,424,1319,900,717,439,1141,122.8,113.7,39.1,XXXL
Male,1694,907,1070,978,337,467,1258,869,665,419,1066,107.0,97.8,33.7,XL
Male,1764,815,1036,843,320,384,1202,938,609,388,1129,103.6,84.3,32.0,L
Male,1727,673,957,777,317,381,1152,887,540,358,1143,95.7,77.7,31.7,M
Male,1840,727,987,810,314,379,1111,905,547,349,1199,98.7,81.0,31.4,M
Male,1735,829,1054,944,344,390,1194,920,628,396,1109,105.4,94.4,34.4,L
Male,1758,936,1091,1004,363,414,1218,891,677,413,1107,109.1,100.4,36.3,XL
Male,1802,932,1090,947,358,404,1188,922,629,416,1132,109.0,94.7,35.8,L
Male,1802,879,1056,858,341,416,1211,889,654,375,1126,105.6,85.8,34.1,L
Male,1800,951,1140,990,360,394,1195,955,657,414,1122,114.0,99.0,36.0,XL
Male,1769,756,984,887,353,366,1122,896,601,375,1142,98.4,88.7,35.3,L
Male,1897,780,976,833,328,385,1172,984,549,358,1232,97.6,83.3,32.8,M
Male,1690,926,1147,996,375,420,1253,917,688,423,1049,114.7,99.6,37.5,XL
Male,1786,1302,1282,1168,408,445,1347,963,809,485,1189,128.2,116.8,40.8,XXXL
Male,1907,821,1057,912,345,382,1174,961,561,366,1252,105.7,91.2,34.5,L
Male,1779,1098,1183,1113,387,426,1231,905,733,428,1128,118.3,111.3,38.7,XXL
Male,1861,956,1098,897,353,394,1252,932,645,409,1153,109.8,89.7,35.3,L
Male,1685,633,942,753,316,378,1100,880,528,355,1085,94.2,75.3,31.6,M
Male,1797,971,1083,981,354,483,1220,917,651,413,1133,108.3,98.1,35.4,XL
Male,1687,760,979,805,317,367,1161,942,612,415,1098,97.9,80.5,31.7,M
Male,1805,926,1104,1003,358,413,1183,912,646,395,1144,110.4,100.3,35.8,XL
Male,1755,1084,1202,1162,392,420,1220,930,722,435,1108,120.2,116.2,39.2,XXXL
Male,1702,562,862,757,304,360,1050,885,511,328,1094,86.2,75.7,30.4,S
Male,1746,874,1042,943,335,403,1218,913,663,409,1115,104.2,94.3,33.5,L
Male,1670,633,947,824,322,372,1071,813,524,340,992,94.7,82.4,32.2,M
Male,1624,826,1077,1017,356,425,1144,829,637,374,999,107.7,101.7,35.6,XL
Male,1751,1033,1152,1117,393,430,1237,933,698,411,1158,115.2,111.7,39.3,XXL
Male,1770,772,1002,880,328,375,1145,916,593,360,1163,100.2,88.0,32.8,L
Male,1722,880,1059,1005,344,410,1162,869,655,392,1122,105.9,100.5,34.4,XL
Male,1681,1050,1196,1182,374,423,1281,914,734,417,1147,119.6,118.2,37.4,XXXL
Male,1779,982,1128,1020,360,418,1256,943,664,412,1155,112.8,102.0,36.0,XL
Male,1930,689,910,760,309,346,1082,962,533,323,1214,91.0,76.0,30.9,S
Male,1796,853,1022,960,346,387,1146,860,635,388,1106,102.2,96.0,34.6,XL
Male,1658,984,1181,1200,372,402,1214,869,677,399,1038,118.1,120.0,37.2,XXXL
Male,1582,681,971,870,327,383,1119,815,574,371,977,97.1,87.0,32.7,M
Male,1807,1129,1227,1122,410,400,1240,952,774,419,1197,122.7,112.2,41.0,XXXL
Male,1929,939,1009,861,333,393,1236,1005,663,400,1247,100.9,86.1,33.3,M
Male,1743,994,1110,974,352,447,1246,936,672,447,1140,111.0,97.4,35.2,XL
Male,1714,1054,1112,1195,371,443,1170,957,699,429,1145,111.2,119.5,37.1,XXXL
Male,1697,664,987,835,323,360,1050,842,571,342,1017,98.7,83.5,32.3,M
Male,1727,753,1022,972,324,388,1140,866,568,362,1094,102.2,97.2,32.4,XL
Male,1709,1095,1216,1113,394,427,1243,910,753,475,1093,121.6,111.3,39.4,XXL
Male,1751,679,927,785,316,384,1089,865,546,358,1116,92.7,78.5,31.6,S
Male,1719,757,962,802,347,375,1123,896,628,361,1104,96.2,80.2,34.7,M
Male,1817,996,1066,1020,380,407,1215,922,687,437,1137,106.6,102.0,38.0,XL
Male,1927,981,1035,904,347,411,1213,973,661,432,1216,103.5,90.4,34.7,L
Male,1851,1116,1123,1095,381,412,1280,962,729,432,1167,112.3,109.5,38.1,XXL
Male,1808,729,969,793,324,368,1157,907,576,363,1147,96.9,79.3,32.4,M
Male,1663,983,1203,1102,356,413,1205,880,697,435,1038,120.3,110.2,35.6,XXL
Male,1834,865,978,955,363,373,1124,935,674,415,1202,97.8,95.5,36.3,L
Male,1815,1239,1248,1113,401,477,1321,932,772,482,1135,124.8,111.3,40.1,XXL
Male,1700,631,891,802,318,372,1091,866,533,342,1063,89.1,80.2,31.8,M
Male,1808,965,1116,1027,372,397,1214,910,687,400,1135,111.6,102.7,37.2,XL
Male,1722,778,1039,839,323,400,1185,890,608,383,1083,103.9,83.9,32.3,L
Male,1679,682,926,825,316,366,1092,850,580,367,1078,92.6,82.5,31.6,M
Male,1775,876,1004,896,329,400,1220,910,655,389,1121,100.4,89.6,32.9,L
Male,1826,1028,1122,1082,378,440,1210,920,678,420,1169,112.2,108.2,37.8,XXL
Male,1767,935,1106,967,363,392,1251,932,688,417,1125,110.6,96.7,36.3,XL
Male,1685,784,1032,910,346,375,1165,871,620,387,1040,103.2,91.0,34.6,L
Male,1735,914,1146,1020,342,414,1146,902,633,415,1076,114.6,102.0,34.2,XL
Male,1668,875,1054,922,332,403,1235,873,663,442,1069,105.4,92.2,33.2,L
Male,1678,637,942,728,294,365,1113,885,529,342,1048,94.2,72.8,29.4,M
Male,1808,939,1090,975,351,432,1261,928,641,375,1134,109.0,97.5,35.1,XL
Male,1846,729,944,874,346,381,1098,925,554,363,1191,94.4,87.4,34.6,M
Male,1771,841,1006,868,365,365,1157,858,698,400,1137,100.6,86.8,36.5,M
Male,1774,877,1066,977,350,392,1161,903,644,385,1166,106.6,97.7,35.0,XL
Male,1748,965,1147,1019,354,404,1206,875,693,421,1105,114.7,101.9,35.4,XL
Male,1789,991,1083,910,366,394,1221,951,755,440,1153,108.3,91.0,36.6,L
Male,1825,1001,1130,1058,362,418,1216,938,652,415,1127,113.0,105.8,36.2,XXL
Male,1698,872,1062,933,344,428,1216,927,614,400,1062,106.2,93.3,34.4,L
Male,1850,1131,1174,1100,411,434,1263,944,757,441,1177,117.4,110.0,41.1,XXL
Male,1766,744,973,860,332,377,1111,866,601,368,1125,97.3,86.0,33.2,M
Male,1638,647,919,748,318,361,1095,840,548,360,1015,91.9,74.8,31.8,S
Male,1818,1019,1172,1007,363,412,1247,920,688,420,1156,117.2,100.7,36.3,XL
Male,1664,681,927,883,326,368,1115,855,581,374,1044,92.7,88.3,32.6,L
Male,1902,892,1076,992,346,405,1228,966,628,370,1206,107.6,99.2,34.6,XL
Male,1722,824,1037,853,323,401,1202,933,623,392,1102,103.7,85.3,32.3,L
Male,1833,793,981,888,344,374,1175,928,595,351,1146,98.1,88.8,34.4,L
Male,1847,1166,1182,1146,386,448,1302,950,714,439,1167,118.2,114.6,38.6,XXXL
Male,1690,948,1117,1127,358,418,1183,857,688,405,1072,111.7,112.7,35.8,XXXL
Male,1934,1132,1178,982,351,409,1326,1043,685,445,1281,117.8,98.2,35.1,XL
Male,1807,1093,1154,1153,382,412,1253,938,729,418,1177,115.4,115.3,38.2,XXXL
Male,1651,688,993,832,329,352,1108,848,603,378,994,99.3,83.2,32.9,M
Male,1768,1052,1167,1102,391,410,1265,958,679,443,1158,116.7,110.2,39.1,XXL
Male,1812,768,1007,873,348,351,1115,906,606,392,1167,100.7,87.3,34.8,M
Male,1743,927,1101,1017,365,408,1233,895,660,407,1065,110.1,101.7,36.5,XL
Male,1715,820,1059,875,332,392,1158,870,617,410,1067,105.9,87.5,33.2,L
Male,1681,877,1131,996,349,418,1197,894,650,403,1066,113.1,99.6,34.9,XL
Male,1847,825,1054,883,335,393,1193,942,596,373,1107,105.4,88.3,33.5,L
Male,1684,762,988,859,332,394,1106,855,600,390,1053,98.8,85.9,33.2,M
Male,1865,894,1059,887,359,382,1190,950,626,424,1168,105.9,88.7,35.9,L
Male,1732,791,1053,917,320,401,1139,884,588,366,1096,105.3,91.7,32.0,L
Male,1655,677,965,878,336,360,1125,848,564,373,1061,96.5,87.8,33.6,M
Male,1759,850,1038,970,355,386,1160,880,635,404,1122,103.8,97.0,35.5,XL
Male,1764,750,997,821,331,390,1153,916,566,361,1043,99.7,82.1,33.1,M
Male,1740,780,1028,888,332,403,1168,932,596,403,1124,102.8,88.8,33.2,L
Male,1766,752,975,782,327,376,1106,881,590,376,1098,97.5,78.2,32.7,M
Male,1656,706,1008,893,338,383,1096,854,588,353,1048,100.8,89.3,33.8,L
Male,1681,596,901,730,308,378,1050,820,502,350,1020,90.1,73.0,30.8,S
Male,1658,861,994,953,334,408,1165,874,651,423,1051,99.4,95.3,33.4,L
Male,1588,552,889,742,287,344,1047,809,528,340,1014,88.9,74.2,28.7,S
Male,1754,723,947,835,302,377,1109,875,582,354,1097,94.7,83.5,30.2,M
Male,1788,907,1107,970,352,407,1230,918,638,389,1143,110.7,97.0,35.2,XL
Male,1806,690,938,780,326,360,1144,900,559,344,1135,93.8,78.0,32.6,S
Male,1697,959,1122,1085,394,433,1237,866,668,403,1072,112.2,108.5,39.4,XXL
Male,1770,690,959,775,321,377,1190,920,549,348,1105,95.9,77.5,32.1,M
Male,1796,840,1055,873,331,375,1210,900,619,384,1155,105.5,87.3,33.1,L
Male,1815,792,1017,853,334,371,1151,913,616,378,1124,101.7,85.3,33.4,M
Male,1756,706,943,844,336,388,1120,890,548,352,1083,94.3,84.4,33.6,M
Male,1701,791,1031,893,359,398,1201,875,615,367,1088,103.1,89.3,35.9,L
Male,1751,887,1128,904,348,387,1250,931,656,412,1109,112.8,90.4,34.8,XL
Male,1801,871,1032,880,334,406,1208,919,624,391,1149,103.2,88.0,33.4,L
Male,1737,874,1028,903,354,377,1150,867,672,384,1057,102.8,90.3,35.4,L
Male,1785,812,1046,901,361,373,1155,911,625,375,1135,104.6,90.1,36.1,L
Male,1771,875,1047,980,338,393,1208,896,650,400,1131,104.7,98.0,33.8,XL
Male,1771,772,962,847,339,390,1133,890,626,375,1133,96.2,84.7,33.9,M
Male,1580,654,949,811,312,380,1125,821,591,338,964,94.9,81.1,31.2,M
Male,1685,872,1114,1005,351,394,1231,889,664,372,1089,111.4,100.5,35.1,XL
Male,1675,700,971,875,314,412,1138,837,548,339,988,97.1,87.5,31.4,M
Male,1675,785,1033,944,332,392,1156,889,608,397,1041,103.3,94.4,33.2,L
Male,1690,870,1118,980,367,415,1170,901,604,415,1051,111.8,98.0,36.7,XL
Male,1593,700,1027,836,301,390,1143,833,582,375,983,102.7,83.6,30.1,L
Male,1737,824,1064,965,335,388,1156,892,598,378,1104,106.4,96.5,33.5,XL
Male,1693,813,1073,949,338,422,1169,893,623,385,1069,107.3,94.9,33.8,L
Male,1706,873,1088,968,331,428,1194,899,615,408,1112,108.8,96.8,33.1,XL
Male,1888,787,968,836,338,371,1188,945,574,378,1208,96.8,83.6,33.8,M
Male,1706,748,1020,815,319,375,1190,908,604,352,1105,102.0,81.5,31.9,L
Male,1841,793,987,812,339,397,1183,920,571,368,1151,98.7,81.2,33.9,M
Male,1906,942,1061,1037,360,408,1243,990,613,394,1225,106.1,103.7,36.0,XL
Male,1866,867,994,925,342,390,1175,930,612,390,1177,99.4,92.5,34.2,L
Male,1788,889,1127,1008,345,398,1266,930,602,397,1167,112.7,100.8,34.5,XL
Male,1887,970,1069,933,373,404,1231,979,655,398,1221,106.9,93.3,37.3,L
Male,1687,938,1107,1074,371,438,1254,911,668,392,1083,110.7,107.4,37.1,XXL
Male,1724,1046,1242,1137,362,459,1246,923,628,452,1096,124.2,113.7,36.2,XXXL
